type,city,neighborhood,sold,price,toList,aboveList,dom,forSale,newlyListed,priceDrop,soldYoY,priceYoY,toListYoY,aboveListYoY,domYoY,forSaleYoY,newlyListedYoY,priceDropYoY
neighborhood,Edmonds,Edmonds Bowl,19,355473,0.003569268,0.210526316,33,9,25,0.192307692,-0.173913043,-0.05371727,0.027996999,-0.09382151,23,0.125,-0.137931034,-0.141025641
neighborhood,Edmonds,Firdale,28,152989,-0.000239286,0.357142857,44,13,45,0.213333333,-0.461538462,0.102782383,0.000950694,-0.027472527,-16,-0.35,-0.134615385,0.120896359
neighborhood,Edmonds,Madrona,12,194583,0.004022989,0.5,6,4,15,0.136363636,-0.555555556,0.542950258,0.003202092,0.055555556,28,-0.5,-0.117647059,0.047474747
neighborhood,Edmonds,Maplewood,26,239409,-0.006048507,0.384615385,13,7,23,0.227272727,1,0.351951616,-0.12263918,-0.076923077,0,0.4,0.642857143,0.227272727
neighborhood,Edmonds,Meadowdale,45,229923,-0.000225868,0.2,15,25,95,0.266666667,0.323529412,0.339167458,-0.023123863,-0.594117647,-6,0.785714286,0.979166667,0.123809524
neighborhood,Edmonds,Olympic View,4,228400,-0.006524576,0,4,1,3,,-0.555555556,0.275763838,0.020096664,0,70,,0,
neighborhood,Edmonds,Perrinville,4,228400,-0.006524576,0,4,1,3,,-0.555555556,0.275763838,0.020096664,0,70,,0,
neighborhood,Edmonds,Port of Edmonds,106,362678,-0.000796115,0.179245283,7,33,125,0.150753769,-0.203007519,0.026236114,0.010150936,0.104057313,20,-0.083333333,0.10619469,-0.121135632
neighborhood,Edmonds,Seaview Park,10,217930,-0.029053906,0,46,2,3,0.333333333,2.333333333,,,,,,0,
neighborhood,Edmonds,South County Park,0,,,,,0,0,,,,,,,,,
neighborhood,Edmonds,Talbot Park,0,,,,,0,0,,,,,,,,,
neighborhood,Edmonds,Westgate,0,,,,,0,0,,,,,,,,,
neighborhood,Edmonds,Yost Park,22,162955,-0.002689684,0.545454545,28,12,41,0.295774648,-0.24137931,-0.185286104,-0.002992165,0.338557994,12,1,0.782608696,0.178127589
neighborhood,Everett,Bayside,22,141454,-0.011970425,0.136363636,77,10,34,0.295081967,-0.3125,-0.064389605,0.001868858,-0.238636364,-36,-0.333333333,0.214285714,0.226900149
neighborhood,Everett,Boulevard Bluffs,0,,,,,0,0,,,,,,,,,
neighborhood,Everett,Cascade View,14,170577,0.0198349,0.285714286,84,11,20,0.107692308,-0.222222222,1.142631043,0.00721773,-0.26984127,128,-0.083333333,-0.534883721,-0.109698997
neighborhood,Everett,Delta,18,219500,0.020638253,0.666666667,31,7,27,0.097560976,,,,,,,3.5,-0.175166297
neighborhood,Everett,Downtown,13,93076,0.080834926,0.461538462,100,3,15,0.35,0.083333333,0.168635821,-0.037434576,-0.538461538,-30,-0.5,1.5,0.266666667
neighborhood,Everett,Everett Mall South,20,199830,3.73E-05,0.15,42,7,25,0.363636364,-0.130434783,1.029307824,0.022396335,0.019565217,38,-0.222222222,0.136363636,0.305944056
neighborhood,Everett,Evergreen,58,85051,-0.015953171,0.189655172,59,13,37,0.25,2.625,0.20579854,-0.040837197,-0.622844828,10,-0.1875,-0.097560976,-0.079896907
neighborhood,Everett,Glacier View,3,,,,,2,4,0.333333333,,,,,,-0.6,0.333333333,0.020833333
neighborhood,Everett,Harborview-Seahurst-Glenhaven,16,201187,-0.014360674,0,97,4,3,0.363636364,1,0.230501529,-0.048843433,-0.5,-38,0,-0.823529412,0.132867133
neighborhood,Everett,Holly,27,252876,0.007882263,0.555555556,15,13,24,0.171052632,-0.205882353,0.364632745,0.004967722,0.14379085,11,0.625,0.5,-0.016447368
neighborhood,Everett,Lowell,0,,,,,0,0,,,,,,,,-1,
neighborhood,Everett,Northwest,6,172000,0.047741935,0.5,4,2,3,0.3,,,,,,,,
neighborhood,Everett,Northwest Everett,6,172000,0.047741935,0.5,4,3,10,0.157894737,1,,,,,,1.5,0.157894737
neighborhood,Everett,Pinehurst,10,166350,-0.019985181,0.3,47,8,23,0.255319149,0,-0.035400539,-0.004833666,0.3,-22,0.333333333,4.75,0.043197937
neighborhood,Everett,Port Gardner,13,114919,0.020456273,0.230769231,57,8,19,0.063829787,-0.071428571,0.004290908,0.056581628,0.230769231,-39,0.333333333,-0.05,-0.071305348
neighborhood,Everett,Riverside,3,,,,,2,10,0,-0.25,,,,,-0.333333333,0,-0.368421053
neighborhood,Everett,Silver Lake,56,210003,0.000829406,0.446428571,9,15,69,0.252747253,0.12,-0.130062138,0.002401211,0.046428571,6,0.363636364,0.468085106,0.127747253
neighborhood,Everett,South Forest Park,3,,,,,1,3,0.375,,,,,,,,
neighborhood,Everett,Valley View,0,,,,,0,0,,,,,,,,,
neighborhood,Everett,View Ridge-Madison,6,164475,0.010250569,0,155,5,4,0.366666667,-0.333333333,0.061129032,0.029237911,-0.333333333,-144,0.666666667,-0.733333333,0.366666667
neighborhood,Everett,Westmont,36,132357,-0.010132934,0.194444444,25,7,32,0,0.028571429,0.475420252,-0.004969307,-0.005555556,-13,-0.461538462,-0.304347826,0
neighborhood,Federal Way,Adelaide,0,,,,,1,3,,,,,,,,,
neighborhood,Federal Way,Alderbrook,0,,,,,0,0,,,,,,,,,
neighborhood,Federal Way,Buenna,0,,,,,0,0,,,,,,,,,
neighborhood,Federal Way,Campus Highlands,0,,,,,0,0,,,,,,,,,
neighborhood,Federal Way,Enchanted Village,7,186714,0.032062026,0.428571429,27,2,0,0.583333333,0,0.320868439,0.032062026,0.428571429,-8,,-1,0.583333333
neighborhood,Federal Way,Lakota,16,109856,9.64E-05,0.1875,30,5,7,0.148148148,,,,,,-0.166666667,0.4,0.092592593
neighborhood,Federal Way,Laurelwood,0,,,,,0,0,,,,,,,,,
neighborhood,Federal Way,Madrona,0,,,,,0,0,,,,,,,,,
neighborhood,Federal Way,Marine Hills,7,273571,-0.016121809,0,13,4,14,0.238095238,,,,,,,0.4,-0.223443223
neighborhood,Federal Way,Mirror Lake,35,71000,-0.05082591,0.2,18,7,14,0.179487179,10.66666667,,,,,0.166666667,0.272727273,-0.020512821
neighborhood,Federal Way,Redondo,21,89592,-0.002964669,0.380952381,6,14,48,0.231707317,-0.5,0.035243003,0.003926801,0.214285714,53,-0.363636364,0.142857143,-0.044412086
neighborhood,Federal Way,Steel Lake,6,74650,-0.024422302,0,63,3,7,0.176470588,-0.4,0.175590551,-0.008534452,0,-18,-0.5,-0.5,-0.217468806
neighborhood,Federal Way,Twin Lakes,27,141659,-0.025200051,0.148148148,29,16,51,0.193877551,-0.181818182,1.223601802,-0.031573706,-0.154882155,21,0.777777778,1.55,0.045729403
neighborhood,Federal Way,West Campus,42,67624,-0.048202264,0.166666667,26,22,74,0.236641221,-0.263157895,-0.304122332,-0.058423749,-0.324561404,-5,-0.214285714,-0.051282051,0.027060383
neighborhood,Issaquah,Gilman,47,188751,0.00059785,0.382978723,7,9,38,0.072727273,1.043478261,0.063649581,0.018174318,0.122109158,5,-0.1,-0.173913043,-0.047962382
neighborhood,Issaquah,Issaquah Highlands,94,411354,0,0.563829787,5,33,113,0.308080808,0.205128205,0.243727003,-0.002648633,-0.01309329,27,-0.057142857,-0.11023622,0.182476943
neighborhood,Issaquah,Montreux,0,,,,,5,10,0.208333333,,,,,,,1.5,-0.458333333
neighborhood,Issaquah,Newport,22,282827,-0.001750751,0.318181818,21,8,33,0.16,0.692307692,0.186051388,-0.007212745,-0.22027972,-9,0.333333333,0.434782609,0.0975
neighborhood,Issaquah,North Issaquah,23,281434,-0.003213745,0.260869565,6,9,43,0.240740741,-0.258064516,-0.05945693,-0.00644488,-0.41654979,0,-0.181818182,0.075,0.195964621
neighborhood,Issaquah,Olde Town,19,215536,0.003082844,0.684210526,13,7,32,0.153846154,-0.173913043,-0.19082462,0.003168316,0.423340961,-4,-0.3,0.066666667,0.066126856
neighborhood,Issaquah,Providence Point,67,262979,-0.002309879,0.194029851,7,23,116,0.192857143,-0.43697479,0.221249582,0.011897227,0.059576069,33,-0.43902439,0.171717172,0.107491289
neighborhood,Issaquah,Squak Mountain,6,281800,0.019175625,1,6,2,11,0.230769231,0.5,0.043703704,-0.060824375,0,-2,,2.666666667,-0.169230769
neighborhood,Issaquah,Sycamores,3,,,,,1,4,0,-0.727272727,,,,,,-0.428571429,
neighborhood,Issaquah,Talus,25,376740,-0.000119658,0.28,4,15,73,0.195402299,0,0.054647149,-0.016647223,-0.48,0,0.363636364,0.303571429,-0.013552925
neighborhood,Kenmore,Inglewood,36,264805,-0.003454193,0.222222222,28,12,38,0.175675676,-0.12195122,0.169726392,-0.001571148,0.075880759,-14,-0.142857143,-0.344827586,0.012884978
neighborhood,Kenmore,Kenmore,47,259770,-0.002542867,0.170212766,31,17,56,0.298076923,0,0.307301706,-0.003792118,-0.021276596,-7,0.0625,-0.081967213,0.159779051
neighborhood,Kirkland,Bridle Trails,3,,,,,0,0,,,,,,,,,
neighborhood,Kirkland,Central Houghton,7,329428,0.028728218,1,4,5,21,0.1,-0.5625,-0.023517764,0.027325634,0.4375,6,-0.444444444,4.25,0.045454545
neighborhood,Kirkland,Downtown,7,749142,-0.005549727,0.428571429,114,5,18,0.266666667,0,0.173679469,0.026301717,0.428571429,-104,,1.571428571,-0.033333333
neighborhood,Kirkland,Everest,4,525000,0.011560694,1,3,3,15,0.3125,-0.6,1.35510497,0.005787273,0.7,27,-0.4,0.071428571,0.090277778
neighborhood,Kirkland,Feriton,142,529587,-0.001864501,0.38028169,7,46,186,0.149635036,-0.034013605,0.160545312,0.002582919,0.06735652,9,-0.148148148,0.55,-0.044211117
neighborhood,Kirkland,Finn Hill,44,247750,-0.014360492,0.159090909,12,16,46,0.290322581,0.257142857,-0.027317556,-0.025155933,-0.269480519,-7,0.142857143,-0.192982456,0.216248507
neighborhood,Kirkland,Firloch,0,,,,,3,12,0.166666667,-1,,,,,-0.5,-0.47826087,0.037634409
neighborhood,Kirkland,Highlands,6,472500,0.007030604,0.5,152,3,13,0.388888889,-0.454545455,0.158863651,-0.029989598,-0.136363636,-121,,0.857142857,0.388888889
neighborhood,Kirkland,Juanita,133,255438,0.000385579,0.436090226,14,51,192,0.179153094,0.007575758,0.066600414,-0.023047259,-0.124515835,-8,0.457142857,0.432835821,0.126012998
neighborhood,Kirkland,Lake Park,0,,,,,2,0,0.5,-1,,,,,,-1,0
neighborhood,Kirkland,Lakeview,41,740364,-0.010575376,0.146341463,25,24,68,0.180555556,-0.046511628,0.143112121,-0.006879122,-0.179239932,-4,0.263157895,0.133333333,0.024033816
neighborhood,Kirkland,Market,10,574900,0.029402839,0.6,43,7,25,0.279069767,-0.375,0.126014079,0.067371293,0.6,-28,0.75,0.923076923,0.159069767
neighborhood,Kirkland,Moss Bay,170,501521,0.001602342,0.376470588,8,39,165,0.181034483,0.268656716,0.204626629,0.018858538,0.077963126,4,-0.113636364,0.41025641,0.009931821
neighborhood,Kirkland,Norkirk,6,795000,0,0.5,0,3,16,0.166666667,-0.571428571,1.373191002,0.000897277,0.214285714,24,-0.4,-0.272727273,-0.055555556
neighborhood,Kirkland,North Juanita,35,243171,-0.014740623,0.2,15,14,50,0.302325581,-0.054054054,-0.039218165,-0.073352807,-0.52972973,-11,0.555555556,0.020408163,0.302325581
neighborhood,Kirkland,North Rose Hill,45,343796,-0.002948469,0.377777778,8,14,64,0.228915663,-0.134615385,0.216813314,-0.012731877,-0.237606838,-2,-0.066666667,-0.044776119,0.113973134
neighborhood,Kirkland,Oskams Corner,28,290874,-0.00013243,0.321428571,39,11,32,0.253968254,0.076923077,0.136826061,-0.00357524,-0.101648352,-35,0.833333333,0.391304348,0.132756133
neighborhood,Kirkland,South Juanita,104,256910,-0.000785303,0.490384615,16,40,154,0.133891213,0.06122449,0.118790064,-0.012223893,-0.050431711,-9,0.481481481,0.673913043,0.065141213
neighborhood,Kirkland,South Rose Hill,9,208555,-0.005811258,0,40,5,10,0.586206897,-0.1,-0.047694064,0.042120959,-0.4,6,0.25,0.666666667,0.412293853
neighborhood,Kirkland,Sweetbriar,0,,,,,0,0,,,,,,,,,
neighborhood,Kirkland,Totem Lake,51,189315,-0.001225986,0.490196078,4,19,83,0.203539823,0.040816327,0.227707812,-0.065733507,-0.305722289,0,0,0.121621622,0.105325537
neighborhood,Lynnwood,Alderwood Manor,49,249505,-0.0013774,0.265306122,97,16,50,0.294736842,-0.371794872,-0.064841364,-0.004184605,-0.439822083,-51,-0.058823529,-0.074074074,0.265325077
neighborhood,Lynnwood,Beverly Acres,6,294500,-0.014634505,0,6,2,6,0.25,1,,,,,,,0.25
neighborhood,Lynnwood,Cedar Valley,0,,,,,2,4,0.25,-1,,,,,,-0.636363636,-0.25
neighborhood,Lynnwood,Dale Way Neighborhood Park,3,,,,,1,4,0,,,,,,,,
neighborhood,Lynnwood,Floral Hills,10,283900,-0.005402947,0,10,2,4,0.4,1.5,0.183409754,-0.005402947,0,3,,0.333333333,
neighborhood,Lynnwood,Lake Serene,16,175975,-0.013634842,0,44,8,29,0.16,-0.157894737,0.092768077,-0.0159302,-0.315789474,-29,1,0.8125,0.029565217
neighborhood,Lynnwood,Logan Park,3,,,,,1,4,0.666666667,,,,,,,,
neighborhood,Lynnwood,Lynndale Park,6,208750,-0.040034415,0,104,2,0,0.444444444,,,,,,,,
neighborhood,Lynnwood,Martha Lake,71,309629,-0.000366144,0.225352113,31,25,90,0.326666667,0.868421053,0.641549146,-0.007968066,-0.300963677,1,0.666666667,0.428571429,0.226666667
neighborhood,Lynnwood,Seattle Heights,57,172642,0,0.245614035,11,25,77,0.25,-0.304878049,-0.131046215,0.000668765,-0.059264014,5,0.041666667,0.040540541,0.092465753
neighborhood,Medina,Hunts Point,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,Beaumont,0,,,,,0,0,,-1,,,,,,-1,
neighborhood,Mercer Island,East Seattle,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,First Hill,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,Fortuna,0,,,,,1,3,,,,,,,,,
neighborhood,Mercer Island,McGilvara,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,Mercer Heights,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,Mercerwood,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,Pioneer Park,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,South End,0,,,,,0,0,,,,,,,,,
neighborhood,Mercer Island,The Lakes,0,,,,,0,0,,,,,,,,,
neighborhood,Mountlake Terrace,East Terrace,17,177405,0.000399771,0.411764706,11,5,17,0.266666667,0.416666667,0.720991822,-0.006991533,-0.088235294,30,0.666666667,3.25,0.266666667
neighborhood,Mountlake Terrace,Gateway,8,312400,0,0,0,0,0,,,,,,,,,
neighborhood,Mountlake Terrace,Lake Ballinger,17,139785,-0.021138863,0,42,9,29,0.196428571,0,-0.243198614,-0.039387172,-0.235294118,-39,0.285714286,0.45,0.077380952
neighborhood,Mountlake Terrace,Town Center,7,132835,-0.047327881,0,28,2,10,0,1.333333333,,,,,,0.666666667,0
neighborhood,Newcastle,May Creek,42,209190,-0.008310198,0.333333333,13,9,45,0.173076923,-0.086956522,-0.36968751,-0.012026472,-0.166666667,-6,-0.470588235,-0.296875,0.093076923
neighborhood,Normandy Park,Highline,14,57142,-0.04833669,0.214285714,30,10,17,0.233333333,2.5,0.14284,-0.04833669,0.214285714,-26,0.25,-0.15,-0.043262411
neighborhood,Normandy Park,Woodside Park,0,,,,,0,0,,,,,,,,,
neighborhood,Redmond,Bear Creek,2,,,,,0,0,,,,,,,,-1,
neighborhood,Redmond,Downtown,55,428134,0.023996713,0.6,8,15,72,0.126436782,0.037735849,0.320235841,-0.028710848,-0.211320755,0,-0.0625,0.2,-0.001222793
neighborhood,Redmond,Education Hill,70,236701,0.006584882,0.5,17,32,107,0.216931217,-0.135802469,0.025865394,-0.006255119,-0.080246914,-6,0.777777778,0.188888889,0.007840308
neighborhood,Redmond,English Hill,9,597555,0.008724001,1,124,2,6,0,,,,,,,-0.25,0
neighborhood,Redmond,Grass Lawn,97,234007,0.00174325,0.402061856,13,21,77,0.225806452,0.515625,0.232835648,-0.005587579,-0.191688144,-7,0,-0.06097561,0.145806452
neighborhood,Redmond,Idylwood,32,280151,-0.001946534,0.28125,43,6,19,0.371428571,-0.219512195,-0.161211994,-0.003487782,0.134908537,10,-0.647058824,-0.558139535,0.181428571
neighborhood,Redmond,North Redmond,0,,,,,0,0,,,,,,,,-1,
neighborhood,Redmond,Overlake,61,307402,-7.46E-05,0.459016393,19,12,46,0.185714286,0.196078431,-0.05783518,-0.000448081,0.262937962,7,-0.4,-0.220338983,-0.010866911
neighborhood,Redmond,River Trail,22,444754,0.037408107,0.863636364,5,6,30,0.117647059,0.222222222,0.139486205,0.014834829,-0.136363636,0,0.2,1.142857143,0.022408964
neighborhood,Redmond,Rose Hill / Willows,22,373113,-0.011018309,0.136363636,10,12,52,0.178082192,-0.24137931,0.542012275,-0.017784897,-0.20846395,13,0.333333333,0.368421053,0.068991283
neighborhood,Redmond,Sammamish Valley,6,437371,0,1,0,0,0,,-0.857142857,0.002594908,-0.000187326,0.166666667,0,-1,-1,
neighborhood,Redmond,Southeast Redmond,32,412636,-0.007821664,0.4375,7,6,25,0.305555556,2.2,0.344091205,-0.035079672,-0.1625,-5,0.5,0.25,
neighborhood,Redmond,Valley View,16,460628,0.018390977,0.625,6,3,10,0.222222222,0.6,0.228341333,-0.023279952,0.025,-2,,1.5,
neighborhood,Redmond,Willow-Rose Hill,22,373113,-0.011018309,0.136363636,10,12,52,0.178082192,-0.24137931,0.542012275,-0.017784897,-0.20846395,13,0.333333333,0.368421053,0.068991283
neighborhood,Renton,Boulevard Lane,16,187812,-0.011048922,0,34,7,19,0.146341463,0.6,-0.267974977,-0.011590808,-0.3,-28,1.333333333,0.357142857,-0.053658537
neighborhood,Renton,Briarwood,0,,,,,0,0,,,,,,,,,
neighborhood,Renton,Candlewood Ridge,32,136734,-0.004013054,0.1875,90,14,60,0.204819277,-0.346938776,0.090669793,-0.023329401,-0.159438776,-74,-0.391304348,-0.130434783,-0.009995538
neighborhood,Renton,Carriage Wood,3,,,,,3,3,0.277777778,-0.571428571,,,,,-0.4,-0.571428571,0.277777778
neighborhood,Renton,Cascade,6,71000,0.02173913,0.5,13,4,14,0.142857143,-0.142857143,0.05821683,0.02173913,0.5,6,0,0,-0.19047619
neighborhood,Renton,Cascade Vista,10,99400,0.004347826,0.3,13,5,24,0.193548387,-0.6,-0.143694004,0.001726521,-0.06,34,-0.444444444,0.142857143,-0.061353574
neighborhood,Renton,Downtown,4,250000,-0.038091574,0,158,2,6,0,-0.333333333,0.219512195,0.008420054,0,-95,,-0.142857143,-0.428571429
neighborhood,Renton,Emerald Crest,6,180000,-0.001116769,0.5,12,5,14,0.125,-0.4,0.309090909,-0.026210558,0.1,-5,0.666666667,0.166666667,-0.025
neighborhood,Renton,Fairwood Firs,3,,,,,3,3,0.25,-0.571428571,,,,,-0.4,-0.5,0.25
neighborhood,Renton,Highlands Park,9,68888,0.13391311,0.666666667,32,10,19,0.435483871,-0.742857143,0.101062895,0.13308898,0.266666667,21,-0.166666667,-0.634615385,0.254928315
neighborhood,Renton,Kennydale,20,245172,-0.006784438,0,28,6,8,0.216216216,2.333333333,1.709082873,-0.092262986,-0.5,102,-0.142857143,-0.692307692,0.062370062
neighborhood,Renton,Liberty Ridge,0,,,,,0,0,,,,,,,,,
neighborhood,Renton,Maple Valley Heights,0,,,,,0,0,,,,,,,,,
neighborhood,Renton,Maplewood Heights,4,344950,0,1,113,3,9,0.210526316,,,,,,,2,
neighborhood,Renton,Northwest Spring Glen,76,105731,-0.001308105,0.289473684,17,24,78,0.165517241,0.461538462,0.258777308,0.000696492,0.020242915,28,0.263157895,0.2,0.006225206
neighborhood,Renton,Renton Park,4,97000,-0.076146483,0,31,0,0,,0,0.515625,-0.219003626,-1,7,,-1,
neighborhood,Renton,Southeast Spring Glen,46,147565,-0.01881749,0.152173913,26,16,50,0.231578947,1.875,-0.397068798,-0.016837749,-0.222826087,-19,0.230769231,-0.038461538,-0.054135338
neighborhood,Renton,Southwest Spring Glen,57,197563,0.002943529,0.298245614,19,20,74,0.3,0.295454545,-0.00569217,0.004797212,-0.06539075,-6,0,-0.086419753,0.03553719
neighborhood,Renton,Springbrook,27,212950,0.016162351,0.37037037,23,11,43,0.303030303,-0.289473684,0.077742182,0.018308721,0.028265107,-1,0.1,0,0.08269132
neighborhood,Renton,Talbot Hill,27,212950,0.016162351,0.37037037,23,11,43,0.303030303,-0.289473684,0.077742182,0.018308721,0.028265107,-1,0,-0.065217391,0.106060606
neighborhood,Sammamish,Aldarra Estates,0,,,,,0,0,,,,,,,,,
neighborhood,Sammamish,Sahalee,6,364500,0.014285714,1,16,3,14,0.176470588,0.5,0.55106383,0.171991807,1,13,,,
neighborhood,Seatac,Seattle-Tacoma International Airport,35,57614,-0.012890874,0.342857143,15,32,75,0.3,-0.3,-0.499248186,-0.008823078,0.342857143,33,0,-0.050632911,0.052631579
neighborhood,Seattle,Adams,176,371791,0.014115371,0.613636364,6,54,216,0.143302181,-0.053763441,0.148534641,0.014115371,0.312561095,0,0.173913043,-0.01369863,-0.022762801
neighborhood,Seattle,Admiral,62,414108,-0.000782842,0.258064516,49,36,115,0.246511628,0.087719298,0.134505167,0.02352153,0.152801358,-16,-0.052631579,-0.141791045,0.109947751
neighborhood,Seattle,Alki,24,385006,-0.002623662,0,18,21,58,0.224,1.666666667,0.028833615,-0.002623662,0,7,0.105263158,0.288888889,-0.163387387
neighborhood,Seattle,Allentown,0,,,,,1,7,0,-1,,,,,,,-0.272727273
neighborhood,Seattle,Arbor Heights,0,,,,,0,0,,,,,,,,,
neighborhood,Seattle,Atlantic,69,336304,-0.002245164,0.434782609,6,27,93,0.201219512,-0.469230769,0.124852831,-0.002245164,0.050167224,21,-0.386363636,-0.154545455,0.113096907
neighborhood,Seattle,Ballard,260,422842,0.01143407,0.596153846,6,79,339,0.158227848,-0.047619048,0.158506147,0.01143407,0.240842491,1,0.128571429,0.097087379,0.012294834
neighborhood,Seattle,Beacon Hill,120,283947,-0.004285714,0.158333333,11,26,88,0.102564103,0.714285714,0.070621416,-0.012903693,-0.270238095,1,-0.1875,-0.290322581,-0.077330077
